域名	解析IP	开放端口	WEB服务器	网站状态
devp.mogujie.com	118.25.33.97	80,443	JuanniuX/15.12.29	80:正常访问
devr.mogujie.com	118.25.33.97	80,443	JuanniuX/15.12.29	80:正常访问
deve.mogujie.com	118.25.33.97	80,443	JuanniuX/15.12.29	80:正常访问
devq.mogujie.com	118.25.33.97	80,443	JuanniuX/15.12.29	80:正常访问
devz.mogujie.com	118.25.33.97	80,443	JuanniuX/15.12.29	80:正常访问
devk.mogujie.com	118.25.33.97	80,443	JuanniuX/15.12.29	80:正常访问
devj.mogujie.com	118.25.33.97	80,443	JuanniuX/15.12.29	80:正常访问
devb.mogujie.com	118.25.33.97	80,443	JuanniuX/15.12.29	80:正常访问
devy.mogujie.com	118.25.33.97	80,443	JuanniuX/15.12.29	80:正常访问
devl.mogujie.com	118.25.33.97	80,443	JuanniuX/15.12.29	80:正常访问
dev8.mogujie.com	118.25.33.97	80,443	JuanniuX/15.12.29	80:正常访问
devd.mogujie.com	118.25.33.97	80,443	JuanniuX/15.12.29	80:正常访问
devn.mogujie.com	118.25.33.97	80,443	JuanniuX/15.12.29	80:正常访问
econ.mogujie.com	112.17.135.131	-	端口未开放	端口未开放
mwcs.mogujie.com	211.159.246.153	80,443		80:正常访问
wsim.mogujie.com	211.159.246.187	443	-	443:(404) 未找到
wxyd.mogujie.com	211.103.28.118,211.103.28.117	-	端口未开放	端口未开放
