域名	解析IP	开放端口	WEB服务器	网站状态
cesc.suning.com	101.125.1.190	80,443	styx	80:正常访问
cs.web.suning.com	103.255.95.39	-	端口未开放	端口未开放
dhhz.web.suning.com	103.255.95.39	-	端口未开放	端口未开放
fang.suning.com	219.147.94.109	80,443	获取失败	80:-
guang.suning.com	219.147.94.109	80,443	styx	80:(405) 不允许的方法
huanan.suning.com	101.125.1.184	-	端口未开放	端口未开放
kj1207100001.web.suning.com	103.255.95.39	-	端口未开放	端口未开放
kxsg.web.suning.com	103.255.95.39	-	端口未开放	端口未开放
meizhuang.suning.com	202.173.11.233	80		80:正常访问
myip.suning.com	219.147.94.109	80,443	styx	80:(404) 未找到
mpay.suning.com	58.213.14.12	80	styx	80:正常访问
pindao.suning.com	219.147.94.109	80,443	styx	80:正常访问
p2p.suning.com	101.125.2.42	80,443	styx	80:(403) 已禁止
payback.suning.com	58.240.86.68	-	端口未开放	端口未开放
qiang.suning.com	219.147.94.109	80,443	styx	80:正常访问
quan.suning.com	219.147.94.109	80,443	styx	80:正常访问
pinpai.suning.com	219.147.94.109	80,443	获取失败	80:-
seer.suning.com	219.147.94.109	80,443	styx	80:正常访问
muleng.suning.com	219.144.78.196,219.145.171.123	80,443	获取失败	80:-
temai.suning.com	219.147.94.109	80,443	styx	80:(405) 不允许的方法
test.web.suning.com	103.255.95.39	-	端口未开放	端口未开放
qbcq.suning.com	218.12.228.81,111.161.122.176	80,443	获取失败	80:-
tuijian.suning.com	219.147.94.109	80,443	styx	80:正常访问
txapi.suning.com	223.112.8.242	80,443	nginx	80:正常访问
tl.web.suning.com	103.255.95.39	-	端口未开放	端口未开放
toolbar.suning.com	219.147.94.109	80,443	获取失败	80:-
v100.web.suning.com	103.255.95.39	-	端口未开放	端口未开放
wechat.suning.com	103.255.92.12	80,443	styx	80:(403) 已禁止
xinan.suning.com	218.94.96.77	-	端口未开放	端口未开放
yumingedu.web.suning.com	103.255.95.39	-	端口未开放	端口未开放
ds.suning.com	219.147.94.109	80,443	styx	80:正常访问
fe.suning.com	219.147.94.109	80,443	styx	80:正常访问
hc.suning.com	219.147.94.109	80,443	styx	80:正常访问
lg.suning.com	219.147.94.109	80,443	styx	80:正常访问
ju.suning.com	219.147.94.109	80,443	styx	80:正常访问
gz.suning.com	221.226.47.40	80,443	styx	80:(403) 已禁止
ais.suning.com	219.147.94.109	80,443	styx	80:正常访问
jc.suning.com	103.255.92.102	80	nginx	80:正常访问
apm.suning.com	219.147.94.109	80,443	styx	80:正常访问
ats.suning.com	219.147.94.109	80,443	styx	80:正常访问
ams.suning.com	103.255.92.179	80,443	styx	80:正常访问
aso.suning.com	218.2.113.250	80	nginx	80:正常访问
bri.suning.com	221.206.120.101,221.210.230.63	80,443	styx	80:(403) 已禁止
cpl.suning.com	103.255.93.172	80,443	styx	80:(403) 已禁止
cte.suning.com	101.125.5.18	80	nginx	80:(502) 错误的网关
dtb.suning.com	118.26.144.35	-	端口未开放	端口未开放
edm.suning.com	58.240.86.230	80	Apache-Coyote/1.1	80:正常访问
eim.suning.com	103.255.94.34	-	端口未开放	端口未开放
hbs.suning.com	180.101.224.206	443	styx	443:正常访问
cpr.suning.com	112.84.104.148,106.3.214.32	80,443	获取失败	80:-
ics.suning.com	222.190.150.70	80	nginx	80:正常访问
iop.suning.com	180.101.224.222	80,443	styx	80:正常访问
ema.suning.com	103.255.92.2	80,443	styx	80:尝试自动重定向的次数太多
jua.suning.com	219.147.94.109	80,443	styx	80:正常访问
lvc.suning.com	219.147.94.109	80,443	styx	80:正常访问
mfs.suning.com	219.147.94.109	80,443	styx	80:正常访问
mcf.suning.com	219.147.94.109	80,443	styx	80:正常访问
mfg.suning.com	163.171.136.65	80,443	styx	80:正常访问
mas.suning.com	103.255.93.17	80,443	styx	80:正常访问
mvs.suning.com	219.147.94.109	80,443	styx	80:正常访问
nim.suning.com	65.153.158.164,65.153.196.169,65.153.196.171,65.153.158.172,65.153.196.168	80,443	styx	80:正常访问
oma.suning.com	103.255.94.152	80,443	styx	80:正常访问
ott.suning.com	58.213.19.47	80,443	styx	80:正常访问
osc.suning.com	101.125.1.86	80,443	styx	80:正常访问
pfs.suning.com	103.255.94.118	80,443	styx	80:正常访问
pst.suning.com	101.125.2.36	80,443	styx	80:正常访问
pns.suning.com	112.80.230.159	80,443	SNMW1.0	80:正常访问
pth.suning.com	219.147.94.109	80,443	styx	80:正常访问
pag.suning.com	36.152.19.128	80	styx	80:正常访问
rec.suning.com	219.147.94.109	80,443	styx	80:正常访问
qms.suning.com	103.255.93.165	-	端口未开放	端口未开放
slv.suning.com	219.147.94.109	80,443	styx	80:正常访问
mte.suning.com	14.18.201.48,125.89.198.81	80,443	获取失败	80:-
rmz.suning.com	113.215.16.229	-	端口未开放	端口未开放
sos.suning.com	101.125.2.42	80,443	styx	80:正常访问
scf.suning.com	36.152.19.82	80,443	styx	80:正常访问
smf.suning.com	103.255.94.63	80,443	styx	80:(403) 已禁止
snb.suning.com	101.125.1.99	443	nginx/1.6.0	443:正常访问
tss.suning.com	219.147.94.109	80,443	styx	80:正常访问
pas.suning.com	219.147.94.109	80,443	styx	80:尝试自动重定向的次数太多
usp.suning.com	103.255.92.143	-	端口未开放	端口未开放
wmt.suning.com	101.125.2.36	80,443	styx	80:正常访问
wsx.suning.com	125.89.198.81,14.18.201.48	80,443	styx	80:(403) 已禁止
qrs.suning.com	103.255.93.10	80	nginx	80:尝试自动重定向的次数太多
01.web.suning.com	103.255.95.39	-	端口未开放	端口未开放
2tx.suning.com	61.54.121.29,218.29.50.13	80,443	styx	80:(403) 已禁止
xsr.suning.com	101.125.2.27	80,443	styx	80:尝试自动重定向的次数太多
2up.suning.com	61.54.121.29,218.29.50.13	80,443	获取失败	80:-
lc1.suning.com	218.94.96.82	-	端口未开放	端口未开放
lc2.suning.com	101.125.0.186	-	端口未开放	端口未开放
lc3.suning.com	112.4.157.98	-	端口未开放	端口未开放
13fy.suning.com	221.210.230.63,221.206.120.101	80,443	获取失败	80:-
1mct.suning.com	221.206.120.101,221.210.230.63	80,443	styx	80:(403) 已禁止
1xau.suning.com	119.6.226.156,175.154.186.43	-	端口未开放	端口未开放
1xb4.suning.com	119.6.226.156,175.154.186.43	-	端口未开放	端口未开放
2d9m.suning.com	221.206.120.101,221.210.230.63	80,443	styx	80:(403) 已禁止
2dbz.suning.com	125.75.32.251,125.74.15.181	80,443	获取失败	80:-
37pj.suning.com	119.188.130.41,124.132.144.133	80,443	获取失败	80:-
4cid.suning.com	221.206.120.101,221.210.230.63	80,443	styx	80:(403) 已禁止
4mzb.suning.com	124.132.144.133,119.188.130.41	80,443	styx	80:(403) 已禁止
4ufi.suning.com	42.81.61.31,42.81.61.30	80,443	styx	80:(403) 已禁止
4ufy.suning.com	42.81.61.30,42.81.61.31	80,443	styx	80:(403) 已禁止
4ufn.suning.com	42.81.61.31,42.81.61.30	80,443	获取失败	80:-
4uz4.suning.com	124.132.144.133,123.128.14.122	80,443	获取失败	80:-
4uz2.suning.com	123.128.14.122,124.132.144.133	80,443	获取失败	80:-
4uz3.suning.com	123.128.14.122,124.132.144.133	80,443	获取失败	80:-
5v1d.suning.com	61.136.96.229	80	获取失败	80:-
66hh.suning.com	139.215.210.57,139.215.210.59	80,443	获取失败	80:-
7m25.suning.com	219.145.171.123,219.144.78.196	80,443	styx	80:(403) 已禁止
7k90.suning.com	61.149.9.224,114.112.172.131	80,443	获取失败	80:-
7xre.suning.com	61.54.121.29,218.29.50.13	80,443	styx	80:(403) 已禁止
7xs9.suning.com	218.29.50.13,61.54.121.29	80,443	styx	80:(403) 已禁止
7xse.suning.com	218.29.50.13,61.54.121.29	80,443	styx	80:(403) 已禁止
7xpc.suning.com	61.54.121.29,218.29.50.13	80,443	获取失败	80:-
8cpr.suning.com	180.163.150.151,116.224.86.46	80,443	styx	80:(403) 已禁止
8kf3.suning.com	218.12.228.81,111.161.122.176	80,443	styx	80:(403) 已禁止
0hi8.suning.com	139.215.210.57,139.215.210.59	80,443	获取失败	80:-
0hi4.suning.com	139.215.210.57,139.215.210.59	80,443	获取失败	80:-
0ps1.suning.com	61.54.121.29,218.29.50.13	80,443	styx	80:(403) 已禁止
0oup.suning.com	42.81.61.30,42.81.61.31	80,443	获取失败	80:-
0pss.suning.com	218.29.50.13,61.54.121.29	80,443	获取失败	80:-
aadp.suning.com	61.54.121.29,218.29.50.13	80,443	styx	80:(403) 已禁止
aawg.suning.com	219.232.42.124	-	端口未开放	端口未开放
adwm.suning.com	222.190.150.32	-	端口未开放	端口未开放
aare.suning.com	218.60.16.72,222.163.201.30	80,443	获取失败	80:-
amms.suning.com	101.125.2.141	80,443	nginx	80:正常访问
ancc.suning.com	106.3.214.32,112.84.104.148	80,443	styx	80:(403) 已禁止
apls.suning.com	219.147.94.109	80,443	styx	80:正常访问
bcap.suning.com	113.207.72.67,119.6.226.156	80,443	styx	80:(403) 已禁止
b7d7.suning.com	219.144.78.196,219.145.171.123	80,443	获取失败	80:-
b7ca.suning.com	219.144.78.196,219.145.171.123	80,443	获取失败	80:-
biy0.suning.com	125.89.198.81,14.215.100.245	80,443	获取失败	80:-
bpsg.suning.com	112.80.230.160	80,443	styx	80:正常访问
cpss.suning.com	219.147.94.109	80,443	styx	80:(404) 未找到
csec.suning.com	222.190.150.44	80,443	styx	80:正常访问
cvod.suning.com	116.77.66.114,116.77.66.118,116.77.66.120,116.77.66.117,116.77.66.115,116.77.66.116,116.77.66.113,116.77.66.119	80,443	Tengine	80:(403) 已禁止
dbpj.suning.com	221.210.230.63,221.206.120.101	80,443	获取失败	80:-
dpms.suning.com	180.101.224.252	-	端口未开放	端口未开放
dtzs.suning.com	101.125.1.112	80,443	styx	80:(403) 已禁止
ebuy.suning.com	219.147.94.109	80,443	styx	80:正常访问
epfg.suning.com	221.226.47.16	80,443	styx	80:正常访问
epmm.suning.com	101.125.1.165	80	styx	80:正常访问
eoc3.suning.com	101.206.201.35,116.53.51.84	80,443	获取失败	80:-
fdfs.suning.com	103.255.93.70	-	端口未开放	端口未开放
fjdx.suning.com	222.190.150.44	80,443	styx	80:正常访问
fgxj.suning.com	61.149.9.224,114.112.172.131	80,443	获取失败	80:-
frpm.suning.com	36.152.19.88	80,443	styx	80:正常访问
fmps.suning.com	101.125.1.82	80,443	styx	80:正常访问
ftis.suning.com	36.152.19.81	80,443	styx	80:正常访问
fuyi.suning.com	101.125.2.41	80,443	styx	80:(500) 内部服务器错误
g8c9.suning.com	61.54.121.29,218.29.50.13	80,443	styx	80:(403) 已禁止
g8bi.suning.com	61.54.121.29,218.29.50.13	80,443	获取失败	80:-
gqxx.suning.com	119.188.130.41,124.132.144.133	80,443	styx	80:(403) 已禁止
gqy1.suning.com	119.188.130.41,124.132.144.133	80,443	styx	80:(403) 已禁止
gr2r.suning.com	119.188.130.41,124.132.144.133	80,443	styx	80:(403) 已禁止
gqzh.suning.com	124.132.144.133,119.188.130.41	80,443	获取失败	80:-
gqwz.suning.com	119.188.130.41,124.132.144.133	80,443	获取失败	80:-
icps.suning.com	219.147.94.109	80,443	styx	80:正常访问
idgz.suning.com	221.206.120.101,221.210.230.63	80,443	styx	80:(403) 已禁止
ifgd.suning.com	119.188.130.41,124.132.144.133	80,443	获取失败	80:-
japi.suning.com	101.125.1.123	443	styx	443:正常访问
jbs4.suning.com	119.6.226.156,113.207.72.67	-	端口未开放	端口未开放
jghl.suning.com	222.28.152.201,202.114.51.32	-	端口未开放	端口未开放
jkdc.suning.com	101.125.2.42	80,443	styx	80:正常访问
jheh.suning.com	202.114.51.32,222.28.152.201	80,443	获取失败	80:-
jua1.suning.com	185.232.59.55	80,443	marco/2.7	80:正常访问
jxrz.suning.com	101.125.1.173	80	Apache-Coyote/1.1	80:(404) 未找到
k1qm.suning.com	61.149.9.224,114.112.172.131	80,443	获取失败	80:-
