域名	解析IP	开放端口	WEB服务器	网站状态
qijian.xiaojukeji.com	116.85.3.15,116.85.3.14	80,443	Tengine	80:正常访问
quan.xiaojukeji.com	163.177.89.162,163.177.71.185	-	端口未开放	端口未开放
saas.xiaojukeji.com	116.85.3.7,116.85.3.6	80,443	router	80:(405) 不允许的方法
sentry.xiaojukeji.com	116.85.0.249,116.85.0.248	80,443	nginx/1.12.2	80:正常访问
shorturl.xiaojukeji.com	123.126.122.34,111.206.25.148,123.126.121.184	-	端口未开放	端口未开放
smsapi.xiaojukeji.com	163.177.89.162,163.177.71.185	-	端口未开放	端口未开放
testapi.xiaojukeji.com	117.51.128.5	80,443	Kylin/0.10.3	80:(403) 已禁止
tiyan.xiaojukeji.com	116.85.3.9,116.85.3.8	80,443	router	80:(405) 不允许的方法
wenjuan.xiaojukeji.com	116.85.3.4,116.85.3.3	80,443	nginx/1.6.2	80:(404) 未找到
zhishi.xiaojukeji.com	116.85.3.9,116.85.3.8	80,443	nginx/1.6.2	80:(403) 已禁止
zhushou.xiaojukeji.com	116.85.3.14,116.85.3.15	80,443	nginx/1.6.2	80:正常访问
ex.xiaojukeji.com	116.85.3.14,116.85.3.15	80,443	openresty	80:正常访问
hd.xiaojukeji.com	139.199.240.46,139.199.240.49,123.207.209.23,123.207.209.24	80,443	-	80:(404) 未找到
rz.xiaojukeji.com	116.85.3.15,116.85.3.14	80,443	Tengine/2.2.1	80:(404) 未找到
yc.xiaojukeji.com	116.85.3.14,116.85.3.15	80,443	nginx/1.6.2	80:正常访问
apm.xiaojukeji.com	116.85.3.14,116.85.3.15	80,443	nginx/1.10.1	80:(404) 未找到
amc.xiaojukeji.com	116.85.3.14,116.85.3.15	80,443	Tengine/2.2.1	80:正常访问
afo.xiaojukeji.com	116.85.3.15,116.85.3.14	80,443	nginx/1.6.2	80:正常访问
anm.xiaojukeji.com	123.207.209.34	80,443	-	80:(403) 已禁止
bp.xiaojukeji.com	163.177.71.185,163.177.89.162	-	端口未开放	端口未开放
che.xiaojukeji.com	116.85.3.14,116.85.3.15	80,443	Tengine	80:正常访问
dby.xiaojukeji.com	116.85.3.11,116.85.3.10	80,443	router	80:正常访问
dtp.xiaojukeji.com	116.85.3.9,116.85.3.8	80,443	nginx/1.6.2	80:(404) 未找到
dsp.xiaojukeji.com	117.51.128.13,117.51.128.15,117.51.128.14	80,443	router	80:(405) 不允许的方法
env.xiaojukeji.com	10.78.128.20	-	端口未开放	端口未开放
gwp.xiaojukeji.com	123.207.209.39,123.207.209.60	-	端口未开放	端口未开放
iot.xiaojukeji.com	116.85.3.14,116.85.3.15	80,443	router	80:(405) 不允许的方法
ivr.xiaojukeji.com	116.85.3.8,116.85.3.9	80,443	nginx/1.6.2	80:正常访问
iov.xiaojukeji.com	116.85.3.20,116.85.3.19	80,443	-	80:(404) 未找到
kfc.xiaojukeji.com	116.85.3.8,116.85.3.9	80,443	nginx/1.6.2	80:(404) 未找到
mpb.xiaojukeji.com	116.85.2.14,116.85.2.15	80,443	router	80:正常访问
mpx.xiaojukeji.com	123.207.209.56,123.207.209.57	80,443	router	80:正常访问
ota.xiaojukeji.com	116.85.2.5,116.85.2.4	80,443	-	80:(404) 未找到
oms.xiaojukeji.com	123.207.209.129	-	端口未开放	端口未开放
pkg.xiaojukeji.com	172.20.3.3	-	端口未开放	端口未开放
spp.xiaojukeji.com	116.85.3.15,116.85.3.14	80,443	nginx/1.6.2	80:正常访问
tms.xiaojukeji.com	123.207.209.56,123.207.209.57	80,443	nginx/1.10.2	80:(502) 错误的网关
upm.xiaojukeji.com	123.207.209.10,123.207.209.9,123.207.209.8,123.207.209.7	80,443	router	80:正常访问
zyd.xiaojukeji.com	116.85.0.4,116.85.0.3	80,443	-	80:(405) 不允许的方法
me2.xiaojukeji.com	116.85.3.15,116.85.3.14	80,443	nginx/1.6.2	80:(405) 不允许的方法
